run_number,percent_cohort2,cohort2_age,percent_grammar_1,eq_step,max_steps,eq_percent,type
841,90,300,40,42,1000,0.042,cohort2_equilibrium
842,90,300,45,147,1000,0.147,cohort2_equilibrium
843,90,300,50,155,1000,0.155,cohort2_equilibrium
844,90,300,60,216,1000,0.216,cohort2_equilibrium
845,90,300,70,109,1000,0.109,cohort2_equilibrium
846,90,300,80,101,1000,0.101,cohort2_equilibrium
847,90,300,90,103,1000,0.103,cohort2_equilibrium
848,10,500,10,0,1000,0,cohort2_equilibrium
849,10,500,20,0,1000,0,cohort2_equilibrium
850,10,500,30,247,1000,0.247,cohort2_equilibrium
851,10,500,35,140,1000,0.14,cohort2_equilibrium
852,10,500,40,63,1000,0.063,cohort2_equilibrium
853,10,500,45,286,1000,0.286,cohort2_equilibrium
854,10,500,50,163,1000,0.163,cohort2_equilibrium
855,10,500,60,0,1000,0,cohort2_equilibrium
856,10,500,70,98,1000,0.098,cohort2_equilibrium
857,10,500,80,210,1000,0.21,cohort2_equilibrium
858,10,500,90,0,1000,0,cohort2_equilibrium
859,20,500,10,0,1000,0,cohort2_equilibrium
860,20,500,20,114,1000,0.114,cohort2_equilibrium
861,20,500,30,160,1000,0.16,cohort2_equilibrium
862,20,500,35,145,1000,0.145,cohort2_equilibrium
863,20,500,40,160,1000,0.16,cohort2_equilibrium
864,20,500,45,1,1000,0.001,cohort2_equilibrium
865,20,500,50,55,1000,0.055,cohort2_equilibrium
866,20,500,60,145,1000,0.145,cohort2_equilibrium
867,20,500,70,146,1000,0.146,cohort2_equilibrium
868,20,500,80,86,1000,0.086,cohort2_equilibrium
869,20,500,90,138,1000,0.138,cohort2_equilibrium
870,35,500,10,93,1000,0.093,cohort2_equilibrium
871,35,500,20,106,1000,0.106,cohort2_equilibrium
872,35,500,30,147,1000,0.147,cohort2_equilibrium
873,35,500,35,134,1000,0.134,cohort2_equilibrium
874,35,500,40,628,1000,0.628,cohort2_equilibrium
875,35,500,45,277,1000,0.277,cohort2_equilibrium
876,35,500,50,133,1000,0.133,cohort2_equilibrium
877,35,500,60,217,1000,0.217,cohort2_equilibrium
878,35,500,70,196,1000,0.196,cohort2_equilibrium
879,35,500,80,101,1000,0.101,cohort2_equilibrium
880,35,500,90,110,1000,0.11,cohort2_equilibrium
881,50,500,10,89,1000,0.089,cohort2_equilibrium
882,50,500,20,480,1000,0.48,cohort2_equilibrium
883,50,500,30,192,1000,0.192,cohort2_equilibrium
884,50,500,35,158,1000,0.158,cohort2_equilibrium
885,50,500,40,179,1000,0.179,cohort2_equilibrium
886,50,500,45,192,1000,0.192,cohort2_equilibrium
887,50,500,50,271,1000,0.271,cohort2_equilibrium
888,50,500,60,252,1000,0.252,cohort2_equilibrium
889,50,500,70,121,1000,0.121,cohort2_equilibrium
890,50,500,80,122,1000,0.122,cohort2_equilibrium
891,50,500,90,141,1000,0.141,cohort2_equilibrium
892,65,500,10,88,1000,0.088,cohort2_equilibrium
893,65,500,20,107,1000,0.107,cohort2_equilibrium
894,65,500,30,136,1000,0.136,cohort2_equilibrium
895,65,500,35,205,1000,0.205,cohort2_equilibrium
896,65,500,40,199,1000,0.199,cohort2_equilibrium
897,65,500,45,133,1000,0.133,cohort2_equilibrium
898,65,500,50,139,1000,0.139,cohort2_equilibrium
899,65,500,60,149,1000,0.149,cohort2_equilibrium
900,65,500,70,196,1000,0.196,cohort2_equilibrium
901,65,500,80,127,1000,0.127,cohort2_equilibrium
902,65,500,90,186,1000,0.186,cohort2_equilibrium
903,75,500,10,93,1000,0.093,cohort2_equilibrium
904,75,500,20,121,1000,0.121,cohort2_equilibrium
905,75,500,30,180,1000,0.18,cohort2_equilibrium
906,75,500,35,188,1000,0.188,cohort2_equilibrium
907,75,500,40,179,1000,0.179,cohort2_equilibrium
908,75,500,45,142,1000,0.142,cohort2_equilibrium
909,75,500,50,37,1000,0.037,cohort2_equilibrium
910,75,500,60,94,1000,0.094,cohort2_equilibrium
911,75,500,70,189,1000,0.189,cohort2_equilibrium
912,75,500,80,112,1000,0.112,cohort2_equilibrium
913,75,500,90,83,1000,0.083,cohort2_equilibrium
914,90,500,10,85,1000,0.085,cohort2_equilibrium
915,90,500,20,125,1000,0.125,cohort2_equilibrium
916,90,500,30,165,1000,0.165,cohort2_equilibrium
917,90,500,35,189,1000,0.189,cohort2_equilibrium
918,90,500,40,173,1000,0.173,cohort2_equilibrium
919,90,500,45,221,1000,0.221,cohort2_equilibrium
920,90,500,50,668,1000,0.668,cohort2_equilibrium
921,90,500,60,10,1000,0.01,cohort2_equilibrium
922,90,500,70,167,1000,0.167,cohort2_equilibrium
923,90,500,80,110,1000,0.11,cohort2_equilibrium
924,90,500,90,122,1000,0.122,cohort2_equilibrium
925,10,50,10,0,1000,0,cohort2_equilibrium
926,10,50,20,0,1000,0,cohort2_equilibrium
927,10,50,30,110,1000,0.11,cohort2_equilibrium
928,10,50,35,3,1000,0.003,cohort2_equilibrium
929,10,50,40,94,1000,0.094,cohort2_equilibrium
930,10,50,45,502,1000,0.502,cohort2_equilibrium
931,10,50,50,111,1000,0.111,cohort2_equilibrium
932,10,50,60,61,1000,0.061,cohort2_equilibrium
933,10,50,70,120,1000,0.12,cohort2_equilibrium
934,10,50,80,0,1000,0,cohort2_equilibrium
935,10,50,90,0,1000,0,cohort2_equilibrium
936,20,50,10,59,1000,0.059,cohort2_equilibrium
937,20,50,20,82,1000,0.082,cohort2_equilibrium
938,20,50,30,86,1000,0.086,cohort2_equilibrium
939,20,50,35,102,1000,0.102,cohort2_equilibrium
940,20,50,40,105,1000,0.105,cohort2_equilibrium
941,20,50,45,118,1000,0.118,cohort2_equilibrium
942,20,50,50,73,1000,0.073,cohort2_equilibrium
943,20,50,60,87,1000,0.087,cohort2_equilibrium
944,20,50,70,100,1000,0.1,cohort2_equilibrium
945,20,50,80,126,1000,0.126,cohort2_equilibrium
946,20,50,90,79,1000,0.079,cohort2_equilibrium
947,35,50,10,47,1000,0.047,cohort2_equilibrium
948,35,50,20,93,1000,0.093,cohort2_equilibrium
949,35,50,30,99,1000,0.099,cohort2_equilibrium
950,35,50,35,105,1000,0.105,cohort2_equilibrium
951,35,50,40,0,1000,0,cohort2_equilibrium
952,35,50,45,36,1000,0.036,cohort2_equilibrium
953,35,50,50,55,1000,0.055,cohort2_equilibrium
954,35,50,60,113,1000,0.113,cohort2_equilibrium
955,35,50,70,84,1000,0.084,cohort2_equilibrium
956,35,50,80,86,1000,0.086,cohort2_equilibrium
957,35,50,90,0,1000,0,cohort2_equilibrium
958,50,50,10,62,1000,0.062,cohort2_equilibrium
959,50,50,20,84,1000,0.084,cohort2_equilibrium
960,50,50,30,120,1000,0.12,cohort2_equilibrium
961,50,50,35,367,1000,0.367,cohort2_equilibrium
962,50,50,40,96,1000,0.096,cohort2_equilibrium
963,50,50,45,497,1000,0.497,cohort2_equilibrium
964,50,50,50,385,1000,0.385,cohort2_equilibrium
965,50,50,60,116,1000,0.116,cohort2_equilibrium
966,50,50,70,92,1000,0.092,cohort2_equilibrium
967,50,50,80,79,1000,0.079,cohort2_equilibrium
968,50,50,90,635,1000,0.635,cohort2_equilibrium
969,65,50,10,64,1000,0.064,cohort2_equilibrium
970,65,50,20,82,1000,0.082,cohort2_equilibrium
971,65,50,30,499,1000,0.499,cohort2_equilibrium
972,65,50,35,104,1000,0.104,cohort2_equilibrium
973,65,50,40,82,1000,0.082,cohort2_equilibrium
974,65,50,45,64,1000,0.064,cohort2_equilibrium
975,65,50,50,8,1000,0.008,cohort2_equilibrium
976,65,50,60,156,1000,0.156,cohort2_equilibrium
977,65,50,70,105,1000,0.105,cohort2_equilibrium
978,65,50,80,113,1000,0.113,cohort2_equilibrium
979,65,50,90,40,1000,0.04,cohort2_equilibrium
980,75,50,10,61,1000,0.061,cohort2_equilibrium
981,75,50,20,70,1000,0.07,cohort2_equilibrium
982,75,50,30,106,1000,0.106,cohort2_equilibrium
983,75,50,35,102,1000,0.102,cohort2_equilibrium
984,75,50,40,387,1000,0.387,cohort2_equilibrium
985,75,50,45,194,1000,0.194,cohort2_equilibrium
986,75,50,50,42,1000,0.042,cohort2_equilibrium
987,75,50,60,26,1000,0.026,cohort2_equilibrium
988,75,50,70,111,1000,0.111,cohort2_equilibrium
989,75,50,80,82,1000,0.082,cohort2_equilibrium
990,75,50,90,108,1000,0.108,cohort2_equilibrium
991,90,50,10,64,1000,0.064,cohort2_equilibrium
992,90,50,20,102,1000,0.102,cohort2_equilibrium
993,90,50,30,122,1000,0.122,cohort2_equilibrium
994,90,50,35,138,1000,0.138,cohort2_equilibrium
995,90,50,40,92,1000,0.092,cohort2_equilibrium
996,90,50,45,437,1000,0.437,cohort2_equilibrium
997,90,50,50,67,1000,0.067,cohort2_equilibrium
998,90,50,60,143,1000,0.143,cohort2_equilibrium
999,90,50,70,106,1000,0.106,cohort2_equilibrium
1000,90,50,80,99,1000,0.099,cohort2_equilibrium
1001,90,50,90,66,1000,0.066,cohort2_equilibrium
1002,10,150,10,99,1000,0.099,cohort2_equilibrium
1003,10,150,20,0,1000,0,cohort2_equilibrium
1004,10,150,30,125,1000,0.125,cohort2_equilibrium
1005,10,150,35,121,1000,0.121,cohort2_equilibrium
1006,10,150,40,80,1000,0.08,cohort2_equilibrium
1007,10,150,45,112,1000,0.112,cohort2_equilibrium
1008,10,150,50,164,1000,0.164,cohort2_equilibrium
1009,10,150,60,124,1000,0.124,cohort2_equilibrium
1010,10,150,70,0,1000,0,cohort2_equilibrium
1011,10,150,80,103,1000,0.103,cohort2_equilibrium
1012,10,150,90,0,1000,0,cohort2_equilibrium
1013,20,150,10,0,1000,0,cohort2_equilibrium
1014,20,150,20,62,1000,0.062,cohort2_equilibrium
1015,20,150,30,94,1000,0.094,cohort2_equilibrium
1016,20,150,35,117,1000,0.117,cohort2_equilibrium
1017,20,150,40,118,1000,0.118,cohort2_equilibrium
1018,20,150,45,15,1000,0.015,cohort2_equilibrium
1019,20,150,50,173,1000,0.173,cohort2_equilibrium
1020,20,150,60,32,1000,0.032,cohort2_equilibrium
1021,20,150,70,116,1000,0.116,cohort2_equilibrium
1022,20,150,80,70,1000,0.07,cohort2_equilibrium
1023,20,150,90,93,1000,0.093,cohort2_equilibrium
1024,35,150,10,40,1000,0.04,cohort2_equilibrium
1025,35,150,20,135,1000,0.135,cohort2_equilibrium
1026,35,150,30,95,1000,0.095,cohort2_equilibrium
1027,35,150,35,116,1000,0.116,cohort2_equilibrium
1028,35,150,40,10,1000,0.01,cohort2_equilibrium
1029,35,150,45,159,1000,0.159,cohort2_equilibrium
1030,35,150,50,162,1000,0.162,cohort2_equilibrium
1031,35,150,60,267,1000,0.267,cohort2_equilibrium
1032,35,150,70,129,1000,0.129,cohort2_equilibrium
1033,35,150,80,82,1000,0.082,cohort2_equilibrium
1034,35,150,90,59,1000,0.059,cohort2_equilibrium
1035,50,150,10,0,1000,0,cohort2_equilibrium
1036,50,150,20,120,1000,0.12,cohort2_equilibrium
1037,50,150,30,101,1000,0.101,cohort2_equilibrium
1038,50,150,35,20,1000,0.02,cohort2_equilibrium
1039,50,150,40,121,1000,0.121,cohort2_equilibrium
1040,50,150,45,138,1000,0.138,cohort2_equilibrium
1041,50,150,50,136,1000,0.136,cohort2_equilibrium
1042,50,150,60,126,1000,0.126,cohort2_equilibrium
1043,50,150,70,164,1000,0.164,cohort2_equilibrium
1044,50,150,80,88,1000,0.088,cohort2_equilibrium
1045,50,150,90,51,1000,0.051,cohort2_equilibrium
1046,65,150,10,64,1000,0.064,cohort2_equilibrium
1047,65,150,20,166,1000,0.166,cohort2_equilibrium
1048,65,150,30,115,1000,0.115,cohort2_equilibrium
1049,65,150,35,134,1000,0.134,cohort2_equilibrium
1050,65,150,40,204,1000,0.204,cohort2_equilibrium
1051,65,150,45,115,1000,0.115,cohort2_equilibrium
1052,65,150,50,46,1000,0.046,cohort2_equilibrium
1053,65,150,60,121,1000,0.121,cohort2_equilibrium
1054,65,150,70,173,1000,0.173,cohort2_equilibrium
1055,65,150,80,87,1000,0.087,cohort2_equilibrium
1056,65,150,90,49,1000,0.049,cohort2_equilibrium
1057,75,150,10,37,1000,0.037,cohort2_equilibrium
1058,75,150,20,75,1000,0.075,cohort2_equilibrium
1059,75,150,30,465,1000,0.465,cohort2_equilibrium
1060,75,150,35,133,1000,0.133,cohort2_equilibrium
1061,75,150,40,148,1000,0.148,cohort2_equilibrium
1062,75,150,45,162,1000,0.162,cohort2_equilibrium
1063,75,150,50,115,1000,0.115,cohort2_equilibrium
1064,75,150,60,129,1000,0.129,cohort2_equilibrium
1065,75,150,70,101,1000,0.101,cohort2_equilibrium
1066,75,150,80,98,1000,0.098,cohort2_equilibrium
1067,75,150,90,59,1000,0.059,cohort2_equilibrium
1068,90,150,10,51,1000,0.051,cohort2_equilibrium
1069,90,150,20,75,1000,0.075,cohort2_equilibrium
1070,90,150,30,105,1000,0.105,cohort2_equilibrium
1071,90,150,35,121,1000,0.121,cohort2_equilibrium
1072,90,150,40,260,1000,0.26,cohort2_equilibrium
1073,90,150,45,135,1000,0.135,cohort2_equilibrium
1074,90,150,50,14,1000,0.014,cohort2_equilibrium
1075,90,150,60,120,1000,0.12,cohort2_equilibrium
1076,90,150,70,117,1000,0.117,cohort2_equilibrium
1077,90,150,80,106,1000,0.106,cohort2_equilibrium
1078,90,150,90,73,1000,0.073,cohort2_equilibrium
1079,10,300,10,0,1000,0,cohort2_equilibrium
1080,10,300,20,92,1000,0.092,cohort2_equilibrium
1081,10,300,30,107,1000,0.107,cohort2_equilibrium
1082,10,300,35,771,1000,0.771,cohort2_equilibrium
1083,10,300,40,0,1000,0,cohort2_equilibrium
1084,10,300,45,209,1000,0.209,cohort2_equilibrium
1085,10,300,50,77,1000,0.077,cohort2_equilibrium
1086,10,300,60,114,1000,0.114,cohort2_equilibrium
1087,10,300,70,96,1000,0.096,cohort2_equilibrium
1088,10,300,80,99,1000,0.099,cohort2_equilibrium
1089,10,300,90,0,1000,0,cohort2_equilibrium
1090,20,300,10,84,1000,0.084,cohort2_equilibrium
1091,20,300,20,102,1000,0.102,cohort2_equilibrium
1092,20,300,30,199,1000,0.199,cohort2_equilibrium
1093,20,300,35,107,1000,0.107,cohort2_equilibrium
1094,20,300,40,521,1000,0.521,cohort2_equilibrium
1095,20,300,45,9,1000,0.009,cohort2_equilibrium
1096,20,300,50,153,1000,0.153,cohort2_equilibrium
1097,20,300,60,114,1000,0.114,cohort2_equilibrium
1098,20,300,70,130,1000,0.13,cohort2_equilibrium
1099,20,300,80,78,1000,0.078,cohort2_equilibrium
1100,20,300,90,68,1000,0.068,cohort2_equilibrium
1101,35,300,10,88,1000,0.088,cohort2_equilibrium
1102,35,300,20,0,1000,0,cohort2_equilibrium
1103,35,300,30,118,1000,0.118,cohort2_equilibrium
1104,35,300,35,139,1000,0.139,cohort2_equilibrium
1105,35,300,40,35,1000,0.035,cohort2_equilibrium
1106,35,300,45,117,1000,0.117,cohort2_equilibrium
1107,35,300,50,199,1000,0.199,cohort2_equilibrium
1108,35,300,60,275,1000,0.275,cohort2_equilibrium
1109,35,300,70,469,1000,0.469,cohort2_equilibrium
1110,35,300,80,117,1000,0.117,cohort2_equilibrium
1111,35,300,90,61,1000,0.061,cohort2_equilibrium
1112,50,300,10,0,1000,0,cohort2_equilibrium
1113,50,300,20,113,1000,0.113,cohort2_equilibrium
1114,50,300,30,85,1000,0.085,cohort2_equilibrium
1115,50,300,35,152,1000,0.152,cohort2_equilibrium
1116,50,300,40,284,1000,0.284,cohort2_equilibrium
1117,50,300,45,134,1000,0.134,cohort2_equilibrium
1118,50,300,50,119,1000,0.119,cohort2_equilibrium
1119,50,300,60,64,1000,0.064,cohort2_equilibrium
1120,50,300,70,181,1000,0.181,cohort2_equilibrium
1121,50,300,80,78,1000,0.078,cohort2_equilibrium
1122,50,300,90,65,1000,0.065,cohort2_equilibrium
1123,65,300,10,74,1000,0.074,cohort2_equilibrium
1124,65,300,20,95,1000,0.095,cohort2_equilibrium
1125,65,300,30,109,1000,0.109,cohort2_equilibrium
1126,65,300,35,0,1000,0,cohort2_equilibrium
1127,65,300,40,216,1000,0.216,cohort2_equilibrium
1128,65,300,45,343,1000,0.343,cohort2_equilibrium
1129,65,300,50,125,1000,0.125,cohort2_equilibrium
1130,65,300,60,96,1000,0.096,cohort2_equilibrium
1131,65,300,70,146,1000,0.146,cohort2_equilibrium
1132,65,300,80,111,1000,0.111,cohort2_equilibrium
1133,65,300,90,57,1000,0.057,cohort2_equilibrium
1134,75,300,10,85,1000,0.085,cohort2_equilibrium
1135,75,300,20,110,1000,0.11,cohort2_equilibrium
1136,75,300,30,187,1000,0.187,cohort2_equilibrium
1137,75,300,35,182,1000,0.182,cohort2_equilibrium
1138,75,300,40,162,1000,0.162,cohort2_equilibrium
1139,75,300,45,192,1000,0.192,cohort2_equilibrium
1140,75,300,50,151,1000,0.151,cohort2_equilibrium
1141,75,300,60,149,1000,0.149,cohort2_equilibrium
1142,75,300,70,107,1000,0.107,cohort2_equilibrium
1143,75,300,80,110,1000,0.11,cohort2_equilibrium
1144,75,300,90,113,1000,0.113,cohort2_equilibrium
1145,90,300,10,83,1000,0.083,cohort2_equilibrium
1146,90,300,20,125,1000,0.125,cohort2_equilibrium
1147,90,300,30,163,1000,0.163,cohort2_equilibrium
1148,90,300,35,128,1000,0.128,cohort2_equilibrium
1149,90,300,40,142,1000,0.142,cohort2_equilibrium
1150,90,300,45,460,1000,0.46,cohort2_equilibrium
1151,90,300,50,269,1000,0.269,cohort2_equilibrium
1152,90,300,60,198,1000,0.198,cohort2_equilibrium
1153,90,300,70,137,1000,0.137,cohort2_equilibrium
1154,90,300,80,84,1000,0.084,cohort2_equilibrium
1155,90,300,90,67,1000,0.067,cohort2_equilibrium
1156,10,500,10,0,1000,0,cohort2_equilibrium
1157,10,500,20,116,1000,0.116,cohort2_equilibrium
1158,10,500,30,124,1000,0.124,cohort2_equilibrium
1159,10,500,35,157,1000,0.157,cohort2_equilibrium
1160,10,500,40,100,1000,0.1,cohort2_equilibrium
1161,10,500,45,206,1000,0.206,cohort2_equilibrium
1162,10,500,50,106,1000,0.106,cohort2_equilibrium
1163,10,500,60,0,1000,0,cohort2_equilibrium
1164,10,500,70,108,1000,0.108,cohort2_equilibrium
1165,10,500,80,75,1000,0.075,cohort2_equilibrium
1166,10,500,90,107,1000,0.107,cohort2_equilibrium
1167,20,500,10,0,1000,0,cohort2_equilibrium
1168,20,500,20,0,1000,0,cohort2_equilibrium
1169,20,500,30,167,1000,0.167,cohort2_equilibrium
1170,20,500,35,103,1000,0.103,cohort2_equilibrium
1171,20,500,40,184,1000,0.184,cohort2_equilibrium
1172,20,500,45,105,1000,0.105,cohort2_equilibrium
1173,20,500,50,90,1000,0.09,cohort2_equilibrium
1174,20,500,60,160,1000,0.16,cohort2_equilibrium
1175,20,500,70,88,1000,0.088,cohort2_equilibrium
1176,20,500,80,123,1000,0.123,cohort2_equilibrium
1177,20,500,90,0,1000,0,cohort2_equilibrium
1178,35,500,10,65,1000,0.065,cohort2_equilibrium
1179,35,500,20,136,1000,0.136,cohort2_equilibrium
1180,35,500,30,137,1000,0.137,cohort2_equilibrium
1181,35,500,35,265,1000,0.265,cohort2_equilibrium
1182,35,500,40,125,1000,0.125,cohort2_equilibrium
1183,35,500,45,117,1000,0.117,cohort2_equilibrium
1184,35,500,50,117,1000,0.117,cohort2_equilibrium
1185,35,500,60,181,1000,0.181,cohort2_equilibrium
1186,35,500,70,128,1000,0.128,cohort2_equilibrium
1187,35,500,80,129,1000,0.129,cohort2_equilibrium
1188,35,500,90,107,1000,0.107,cohort2_equilibrium
1189,50,500,10,96,1000,0.096,cohort2_equilibrium
1190,50,500,20,90,1000,0.09,cohort2_equilibrium
1191,50,500,30,147,1000,0.147,cohort2_equilibrium
1192,50,500,35,152,1000,0.152,cohort2_equilibrium
1193,50,500,40,170,1000,0.17,cohort2_equilibrium
1194,50,500,45,797,1000,0.797,cohort2_equilibrium
1195,50,500,50,157,1000,0.157,cohort2_equilibrium
1196,50,500,60,208,1000,0.208,cohort2_equilibrium
1197,50,500,70,96,1000,0.096,cohort2_equilibrium
1198,50,500,80,136,1000,0.136,cohort2_equilibrium
1199,50,500,90,68,1000,0.068,cohort2_equilibrium
1200,65,500,10,75,1000,0.075,cohort2_equilibrium
1201,65,500,20,118,1000,0.118,cohort2_equilibrium
1202,65,500,30,206,1000,0.206,cohort2_equilibrium
1203,65,500,35,164,1000,0.164,cohort2_equilibrium
1204,65,500,40,179,1000,0.179,cohort2_equilibrium
1205,65,500,45,169,1000,0.169,cohort2_equilibrium
1206,65,500,50,439,1000,0.439,cohort2_equilibrium
1207,65,500,60,198,1000,0.198,cohort2_equilibrium
1208,65,500,70,149,1000,0.149,cohort2_equilibrium
1209,65,500,80,157,1000,0.157,cohort2_equilibrium
1210,65,500,90,83,1000,0.083,cohort2_equilibrium
1211,75,500,10,87,1000,0.087,cohort2_equilibrium
1212,75,500,20,119,1000,0.119,cohort2_equilibrium
1213,75,500,30,91,1000,0.091,cohort2_equilibrium
1214,75,500,35,222,1000,0.222,cohort2_equilibrium
1215,75,500,40,141,1000,0.141,cohort2_equilibrium
1216,75,500,45,529,1000,0.529,cohort2_equilibrium
1217,75,500,50,74,1000,0.074,cohort2_equilibrium
1218,75,500,60,175,1000,0.175,cohort2_equilibrium
1219,75,500,70,141,1000,0.141,cohort2_equilibrium
1220,75,500,80,31,1000,0.031,cohort2_equilibrium
1221,75,500,90,96,1000,0.096,cohort2_equilibrium
1222,90,500,10,84,1000,0.084,cohort2_equilibrium
1223,90,500,20,453,1000,0.453,cohort2_equilibrium
1224,90,500,30,98,1000,0.098,cohort2_equilibrium
1225,90,500,35,164,1000,0.164,cohort2_equilibrium
1226,90,500,40,148,1000,0.148,cohort2_equilibrium
1227,90,500,45,311,1000,0.311,cohort2_equilibrium
1228,90,500,50,436,1000,0.436,cohort2_equilibrium
1229,90,500,60,278,1000,0.278,cohort2_equilibrium
1230,90,500,70,175,1000,0.175,cohort2_equilibrium
1231,90,500,80,142,1000,0.142,cohort2_equilibrium
1232,90,500,90,91,1000,0.091,cohort2_equilibrium
1233,10,50,10,0,1000,0,cohort2_equilibrium
1234,10,50,20,81,1000,0.081,cohort2_equilibrium
1235,10,50,30,0,1000,0,cohort2_equilibrium
1236,10,50,35,110,1000,0.11,cohort2_equilibrium
1237,10,50,40,142,1000,0.142,cohort2_equilibrium
1238,10,50,45,0,1000,0,cohort2_equilibrium
1239,10,50,50,239,1000,0.239,cohort2_equilibrium
1240,10,50,60,129,1000,0.129,cohort2_equilibrium
1241,10,50,70,99,1000,0.099,cohort2_equilibrium
1242,10,50,80,0,1000,0,cohort2_equilibrium
1243,10,50,90,0,1000,0,cohort2_equilibrium
1244,20,50,10,0,1000,0,cohort2_equilibrium
1245,20,50,20,85,1000,0.085,cohort2_equilibrium
1246,20,50,30,0,1000,0,cohort2_equilibrium
1247,20,50,35,167,1000,0.167,cohort2_equilibrium
1248,20,50,40,97,1000,0.097,cohort2_equilibrium
1249,20,50,45,5,1000,0.005,cohort2_equilibrium
1250,20,50,50,332,1000,0.332,cohort2_equilibrium
1251,20,50,60,153,1000,0.153,cohort2_equilibrium
1252,20,50,70,142,1000,0.142,cohort2_equilibrium
1253,20,50,80,87,1000,0.087,cohort2_equilibrium
1254,20,50,90,104,1000,0.104,cohort2_equilibrium
1255,35,50,10,65,1000,0.065,cohort2_equilibrium
1256,35,50,20,157,1000,0.157,cohort2_equilibrium
1257,35,50,30,80,1000,0.08,cohort2_equilibrium
1258,35,50,35,151,1000,0.151,cohort2_equilibrium
1259,35,50,40,91,1000,0.091,cohort2_equilibrium
1260,35,50,45,92,1000,0.092,cohort2_equilibrium
1261,35,50,50,150,1000,0.15,cohort2_equilibrium
1262,35,50,60,122,1000,0.122,cohort2_equilibrium
1263,35,50,70,129,1000,0.129,cohort2_equilibrium
1264,35,50,80,48,1000,0.048,cohort2_equilibrium
1265,35,50,90,82,1000,0.082,cohort2_equilibrium
1266,50,50,10,72,1000,0.072,cohort2_equilibrium
1267,50,50,20,101,1000,0.101,cohort2_equilibrium
1268,50,50,30,130,1000,0.13,cohort2_equilibrium
1269,50,50,35,494,1000,0.494,cohort2_equilibrium
1270,50,50,40,90,1000,0.09,cohort2_equilibrium
1271,50,50,45,171,1000,0.171,cohort2_equilibrium
1272,50,50,50,215,1000,0.215,cohort2_equilibrium
1273,50,50,60,119,1000,0.119,cohort2_equilibrium
1274,50,50,70,83,1000,0.083,cohort2_equilibrium
