chance_listen_to_outgroup,percent_grammar_1,type,final_state
0.2,45,Cohort 2 mean,0.4014054222704079
0.2,45,Overall mean,0.45072038823203303
0.2,90,Cohort 1 mean,0.9770225812247164
0.2,90,Cohort 2 mean,0.9338701883668432
0.2,90,Overall mean,0.9446582865813116
0.2,80,Cohort 1 mean,0.9874003149961388
0.2,80,Cohort 2 mean,0.9903860041676804
0.2,80,Overall mean,0.9896395818747952
0.3,10,Cohort 1 mean,0.00846219819207408
0.3,10,Cohort 2 mean,0.0114280128297661
0.3,10,Overall mean,0.00920365185149709
0.3,30,Cohort 1 mean,0.15244576522702058
0.3,30,Cohort 2 mean,0.06762731059387142
0.3,30,Overall mean,0.13124115156873328
0.3,20,Cohort 1 mean,0.00616454382379288
0.3,20,Cohort 2 mean,0.00533838182758962
0.3,20,Overall mean,0.00595800332474206
0.3,35,Cohort 1 mean,0.00703897235203513
0.3,35,Cohort 2 mean,0.00885358675729724
0.3,35,Overall mean,0.00749262595335065
0.3,40,Cohort 1 mean,0.04582388492549464
0.3,40,Cohort 2 mean,0.28833370067644676
0.3,40,Overall mean,0.10645133886323266
0.3,60,Cohort 1 mean,0.9879972987587856
0.3,60,Cohort 2 mean,0.8301502768987412
0.3,60,Overall mean,0.9485355432937744
0.3,45,Cohort 1 mean,0.5594703532241458
0.3,45,Cohort 2 mean,0.296385555169867
0.3,45,Overall mean,0.493699153710576
0.3,80,Cohort 1 mean,0.9925576770599404
0.3,80,Cohort 2 mean,0.9954600946421276
0.3,80,Overall mean,0.9932832814554872
0.3,50,Cohort 1 mean,0.14305112652304244
0.3,50,Cohort 2 mean,0.25528175342030585
0.3,50,Overall mean,0.17110878324735831
0.3,70,Cohort 1 mean,0.9935033158094644
0.3,70,Cohort 2 mean,0.992198192609116
0.3,70,Overall mean,0.9931770350093776
0.3,90,Cohort 1 mean,0.9932577423347516
0.3,90,Cohort 2 mean,0.9892638563307424
0.3,90,Overall mean,0.9922592708337497
0.3,30,Cohort 1 mean,0.03841094113154138
0.3,30,Cohort 2 mean,0.23428128489227035
0.3,30,Overall mean,0.13634611301190586
0.3,10,Cohort 1 mean,0.00726496544537701
0.3,10,Cohort 2 mean,0.0079941138523618
0.3,10,Overall mean,0.00762953964886941
0.3,20,Cohort 1 mean,0.00716378997993139
0.3,20,Cohort 2 mean,0.00677380686653244
0.3,20,Overall mean,0.00696879842323192
0.3,35,Cohort 1 mean,0.0075125105599233
0.3,35,Cohort 2 mean,0.00944518177793002
0.3,35,Overall mean,0.00847884616892666
0.3,70,Cohort 1 mean,0.8497014122787476
0.3,70,Cohort 2 mean,0.9324746888371948
0.3,70,Overall mean,0.891088050557971
0.3,50,Cohort 1 mean,0.7989484925876864
0.3,50,Cohort 2 mean,0.6986889843574751
0.3,50,Overall mean,0.7488187384725808
0.3,45,Cohort 1 mean,0.29968930239596003
0.3,45,Cohort 2 mean,0.3456304921187301
0.3,45,Overall mean,0.3226598972573451
0.3,40,Cohort 1 mean,0.06216429413555741
0.3,40,Cohort 2 mean,0.23807318400700517
0.3,40,Overall mean,0.15011873907128132
0.3,60,Cohort 1 mean,0.8835804918637669
0.3,60,Cohort 2 mean,0.8957142984559386
0.3,60,Overall mean,0.8896473951598527
0.3,80,Cohort 1 mean,0.9921586187548718
0.3,80,Cohort 2 mean,0.9925714462074374
0.3,80,Overall mean,0.9923650324811544
0.3,90,Cohort 1 mean,0.990327124206718
0.3,90,Cohort 2 mean,0.9915847104204802
0.3,90,Overall mean,0.9909559173135994
0.3,10,Cohort 1 mean,0.00673668567832964
0.3,10,Cohort 2 mean,0.00717843721033863
0.3,10,Overall mean,0.00706799932733638
0.3,20,Cohort 1 mean,0.00547287100646348
0.3,20,Cohort 2 mean,0.005522170426317
0.3,20,Overall mean,0.00550984557135362
0.3,30,Cohort 1 mean,0.00975172994388757
0.3,30,Cohort 2 mean,0.0075230047024386
0.3,30,Overall mean,0.00808018601280084
0.3,45,Cohort 1 mean,0.3851052303433321
0.3,45,Cohort 2 mean,0.3748575114003976
0.3,45,Overall mean,0.3774194411361312
0.3,50,Cohort 1 mean,0.3137533655817066
0.3,50,Cohort 2 mean,0.4763530621172948
0.3,50,Overall mean,0.4357031379833979
0.3,35,Cohort 1 mean,0.00799688694619059
0.3,35,Cohort 2 mean,0.0074933937580823
0.3,35,Overall mean,0.00761926705510937
0.3,40,Cohort 1 mean,0.30528055167349233
0.3,40,Cohort 2 mean,0.1669543948810208
0.3,40,Overall mean,0.20153593407913872
0.3,60,Cohort 1 mean,0.7100337273732252
0.3,60,Cohort 2 mean,0.7063170389427813
0.3,60,Overall mean,0.7072462110503925
0.3,80,Cohort 1 mean,0.9926522863147756
0.3,80,Cohort 2 mean,0.9921109378846382
0.3,80,Overall mean,0.99224627499217255
0.3,70,Cohort 1 mean,0.9386776553714952
0.3,70,Cohort 2 mean,0.92369542534579
0.3,70,Overall mean,0.9274409828522164
0.3,90,Cohort 1 mean,0.9916030747003406
0.3,90,Cohort 2 mean,0.991663670988938
0.3,90,Overall mean,0.9916485219167888
0.4,10,Cohort 1 mean,0.00739589593878578
0.4,10,Cohort 2 mean,0.00689119660788661
0.4,10,Overall mean,0.00726972110606099
0.4,35,Cohort 1 mean,0.6074215844630859
0.4,35,Cohort 2 mean,0.5800300170737562
0.4,35,Overall mean,0.6005736926157538
0.4,30,Cohort 1 mean,0.00762819215234465
0.4,30,Cohort 2 mean,0.00639446389719547
0.4,30,Overall mean,0.00731976008855736
0.4,20,Cohort 1 mean,0.00760117662054748
0.4,20,Cohort 2 mean,0.00963711171670855
0.4,20,Overall mean,0.00811016039458775
0.4,45,Cohort 1 mean,0.0627755828655682
0.4,45,Cohort 2 mean,0.01853745133354413
0.4,45,Overall mean,0.05171604998256216
0.4,40,Cohort 1 mean,0.2980165491620955
0.4,40,Cohort 2 mean,0.509992689408354
0.4,40,Overall mean,0.35101058422366
0.4,60,Cohort 1 mean,0.825239427049848
0.4,60,Cohort 2 mean,0.8440983381162465
0.4,60,Overall mean,0.8299541548164477
0.4,50,Cohort 1 mean,0.648694133472996
0.4,50,Cohort 2 mean,0.6725038979620759
0.4,50,Overall mean,0.654646574595266
0.4,70,Cohort 1 mean,0.9959682162337172
0.4,70,Cohort 2 mean,0.993643880468398
0.4,70,Overall mean,0.9953871322923876
0.4,90,Cohort 1 mean,0.9935094968100056
0.4,90,Cohort 2 mean,0.996769606460014
0.4,90,Overall mean,0.9943245242225076
0.4,80,Cohort 1 mean,0.992419143824029
0.4,80,Cohort 2 mean,0.9888101837227484
0.4,80,Overall mean,0.9915169037987086
0.4,10,Cohort 1 mean,0.00951467200252794
0.4,10,Cohort 2 mean,0.00568745469422511
0.4,10,Overall mean,0.00760106334837652
0.4,20,Cohort 1 mean,0.00771651874227158
0.4,20,Cohort 2 mean,0.00711998048257707
0.4,20,Overall mean,0.00741824961242433
0.4,30,Cohort 1 mean,0.00447461241355385
0.4,30,Cohort 2 mean,0.00728438912753737
0.4,30,Overall mean,0.00587950077054561
0.4,40,Cohort 1 mean,0.03584346922228197
0.4,40,Cohort 2 mean,0.12841940933880577
0.4,40,Overall mean,0.0821314392805439
0.4,35,Cohort 1 mean,0.1781691445083529
0.4,35,Cohort 2 mean,0.18850575328893507
0.4,35,Overall mean,0.18333744889864395
0.4,50,Cohort 1 mean,0.7137647392883337
0.4,50,Cohort 2 mean,0.7500070854015924
0.4,50,Overall mean,0.7318859123449631
0.4,45,Cohort 1 mean,0.1703992955014851
0.4,45,Cohort 2 mean,0.05674473106791911
0.4,45,Overall mean,0.11357201328470212
0.4,60,Cohort 1 mean,0.7380425233716652
0.4,60,Cohort 2 mean,0.2876632851862947
0.4,60,Overall mean,0.5128529042789799
0.4,80,Cohort 1 mean,0.9957544588603904
0.4,80,Cohort 2 mean,0.9956964568752656
0.4,80,Overall mean,0.995725457867828
0.4,70,Cohort 1 mean,0.9962721135587832
0.4,70,Cohort 2 mean,0.9949636302479532
0.4,70,Overall mean,0.995617871903368
0.4,90,Cohort 1 mean,0.9931015162530168
0.4,90,Cohort 2 mean,0.993257631771398
0.4,90,Overall mean,0.9931795740122068
0.4,10,Cohort 1 mean,0.00630472251448348
0.4,10,Cohort 2 mean,0.00772785530234818
0.4,10,Overall mean,0.007372072105382
0.4,20,Cohort 1 mean,0.0110127938404306
0.4,20,Cohort 2 mean,0.00875106053299749
0.4,20,Overall mean,0.00931649385985577
0.4,30,Cohort 1 mean,0.0138233140455097
0.4,30,Cohort 2 mean,0.0108263417309225
0.4,30,Overall mean,0.0115755848095693
0.4,35,Cohort 1 mean,0.0088854086777734
0.4,35,Cohort 2 mean,0.00561046532715497
0.4,35,Overall mean,0.00642920116480958
0.4,45,Cohort 1 mean,0.01591819782949559
0.4,45,Cohort 2 mean,0.05873847479703784
0.4,45,Overall mean,0.04803340555515226
0.4,50,Cohort 1 mean,0.6162136152984699
0.4,50,Cohort 2 mean,0.761968747485151
0.4,50,Overall mean,0.7255299644384807
0.4,40,Cohort 1 mean,0.5184945899388265
0.4,40,Cohort 2 mean,0.5067946050169037
0.4,40,Overall mean,0.5097196012473846
0.4,60,Cohort 1 mean,0.6819971962925393
0.4,60,Cohort 2 mean,0.7452148854723926
0.4,60,Overall mean,0.729410463177429
0.4,70,Cohort 1 mean,0.9939360150540364
0.4,70,Cohort 2 mean,0.9942177040676466
0.4,70,Overall mean,0.9941472818142438
0.4,90,Cohort 1 mean,0.9912500496322074
0.4,90,Cohort 2 mean,0.9925215236527444
0.4,90,Overall mean,0.9922036551476108
0.4,80,Cohort 1 mean,0.9894309571917116
0.4,80,Cohort 2 mean,0.9932931317202904
0.4,80,Overall mean,0.992327588088146
0.5,20,Cohort 1 mean,0.00755681201722477
0.5,20,Cohort 2 mean,0.00603482816820315
0.5,20,Overall mean,0.00717631605496936
0.5,30,Cohort 1 mean,0.16355387930855367
0.5,30,Cohort 2 mean,0.11835483569322064
0.5,30,Overall mean,0.1522541184047204
0.5,10,Cohort 1 mean,0.00681066496272307
0.5,10,Cohort 2 mean,0.01032491469866295
0.5,10,Overall mean,0.00768922739670804
0.5,35,Cohort 1 mean,0.0592015531862279
0.5,35,Cohort 2 mean,0.02654238011652104
0.5,35,Overall mean,0.05103675991880121
0.5,40,Cohort 1 mean,0.1344116830672632
0.5,40,Cohort 2 mean,0.30173757928395833
0.5,40,Overall mean,0.17624315712143698
0.5,45,Cohort 1 mean,0.4878514320842265
0.5,45,Cohort 2 mean,0.601148306642823
0.5,45,Overall mean,0.5161756507238755
0.5,50,Cohort 1 mean,0.37731133738282713
0.5,50,Cohort 2 mean,0.4949796449638535
0.5,50,Overall mean,0.40672841427808376
0.5,60,Cohort 1 mean,0.7870664277894445
0.5,60,Cohort 2 mean,0.8474257970057069
0.5,60,Overall mean,0.8021562700935098
0.5,70,Cohort 1 mean,0.9953149657297576
0.5,70,Cohort 2 mean,0.9937167455749892
0.5,70,Overall mean,0.9949154106910656
0.5,80,Cohort 1 mean,0.9952810366983048
0.5,80,Cohort 2 mean,0.9944625905465904
0.5,80,Overall mean,0.995076425160376
0.5,20,Cohort 1 mean,0.00644335937929263
0.5,20,Cohort 2 mean,0.00842063608489518
0.5,20,Overall mean,0.00743199773209391
0.5,10,Cohort 1 mean,0.00334245939269927
0.5,10,Cohort 2 mean,0.00639436214543773
0.5,10,Overall mean,0.0048684107690685
0.5,90,Cohort 1 mean,0.994569595114076
0.5,90,Cohort 2 mean,0.9923954851031924
0.5,90,Overall mean,0.9940260676113551
0.5,30,Cohort 1 mean,0.01156180374543945
0.5,30,Cohort 2 mean,0.00647862724525724
0.5,30,Overall mean,0.00902021549534834
0.5,35,Cohort 1 mean,0.06499202243142425
0.5,35,Cohort 2 mean,0.09161995771298434
0.5,35,Overall mean,0.07830599007220426
0.5,45,Cohort 1 mean,0.3231212454723075
0.5,45,Cohort 2 mean,0.2686137183204128
0.5,45,Overall mean,0.29586748189636014
0.5,40,Cohort 1 mean,0.04312568450233958
0.5,40,Cohort 2 mean,0.22896109828166428
0.5,40,Overall mean,0.13604339139200194
0.5,50,Cohort 1 mean,0.24044267070772724
0.5,50,Cohort 2 mean,0.28480518380336683
0.5,50,Overall mean,0.262623927255547
0.5,60,Cohort 1 mean,0.7055934746973609
0.5,60,Cohort 2 mean,0.8965477148239887
0.5,60,Overall mean,0.8010705947606747
0.5,70,Cohort 1 mean,0.9448353260388984
0.5,70,Cohort 2 mean,0.908521080643809
0.5,70,Overall mean,0.9266782033413536
0.5,90,Cohort 1 mean,0.9912919174772488
0.5,90,Cohort 2 mean,0.9930892405550036
0.5,90,Overall mean,0.992190579016126
0.5,80,Cohort 1 mean,0.9933854785509926
0.5,80,Cohort 2 mean,0.9912131203314972
0.5,80,Overall mean,0.9922992994412446
0.5,30,Cohort 1 mean,0.2096573834115751
0.5,30,Cohort 2 mean,0.09659386409255134
0.5,30,Overall mean,0.12485974392230728
0.5,10,Cohort 1 mean,0.01321038705980083
0.5,10,Cohort 2 mean,0.01447543676875955
0.5,10,Overall mean,0.01415917434151987
0.5,20,Cohort 1 mean,0.00676334230887323
0.5,20,Cohort 2 mean,0.00741707183611617
0.5,20,Overall mean,0.00725363945430543
0.5,35,Cohort 1 mean,0.16280043710329323
0.5,35,Cohort 2 mean,0.04116082991423912
0.5,35,Overall mean,0.07157073171150266
0.5,40,Cohort 1 mean,0.07049144078099197
0.5,40,Cohort 2 mean,0.08894394379695528
0.5,40,Overall mean,0.08433081804296448
0.5,45,Cohort 1 mean,0.16117302831695193
0.5,45,Cohort 2 mean,0.04195850302983936
0.5,45,Overall mean,0.0717621343516175
0.5,50,Cohort 1 mean,0.3412592228242748
0.5,50,Cohort 2 mean,0.4786129821576288
0.5,50,Overall mean,0.44427454232429014
0.5,60,Cohort 1 mean,0.9930458245917012
0.5,60,Cohort 2 mean,0.9947476691802662
0.5,60,Overall mean,0.994322208033125
0.5,70,Cohort 1 mean,0.8421583727676125
0.5,70,Cohort 2 mean,0.8382774865210509
0.5,70,Overall mean,0.8392477080826917
0.5,80,Cohort 1 mean,0.9923862449650088
0.5,80,Cohort 2 mean,0.9936987713982506
0.5,80,Overall mean,0.9933706397899404
0.6,10,Cohort 1 mean,0.00666457952979284
0.6,10,Cohort 2 mean,0.00548627235512816
0.6,10,Overall mean,0.00637000273612667
0.6,20,Cohort 1 mean,0.16537691126656914
0.6,20,Cohort 2 mean,0.11308475031254836
0.6,20,Overall mean,0.15230387102806398
0.5,90,Cohort 1 mean,0.9935607968530744
0.5,90,Cohort 2 mean,0.9928894541405736
0.5,90,Overall mean,0.9930572898186988
0.6,30,Cohort 1 mean,0.13835547016115013
0.6,30,Cohort 2 mean,0.10180640665145024
0.6,30,Overall mean,0.12921820428372516
0.6,35,Cohort 1 mean,0.00927103109176976
0.6,35,Cohort 2 mean,0.00637074633628587
0.6,35,Overall mean,0.00854595990289878
0.6,40,Cohort 1 mean,0.1894161882350933
0.6,40,Cohort 2 mean,0.10555996607667877
0.6,40,Overall mean,0.16845213269548964
0.6,45,Cohort 1 mean,0.55196709186577
0.6,45,Cohort 2 mean,0.5001428492415078
0.6,45,Overall mean,0.5390110312097042
0.6,50,Cohort 1 mean,0.09638061678092268
0.6,50,Cohort 2 mean,0.09988011302179504
0.6,50,Overall mean,0.09725549084114075
0.6,70,Cohort 1 mean,0.9949106617910932
0.6,70,Cohort 2 mean,0.9921999359017144
0.6,70,Overall mean,0.9942329803187488
0.6,80,Cohort 1 mean,0.991859890554952
0.6,80,Cohort 2 mean,0.99398229209569
0.6,80,Overall mean,0.9923904909401364
0.6,60,Cohort 1 mean,0.925658595491782
0.6,60,Cohort 2 mean,0.8204232060534353
0.6,60,Overall mean,0.8993497481321953
0.6,90,Cohort 1 mean,0.9920969329049052
0.6,90,Cohort 2 mean,0.9947673631523712
0.6,90,Overall mean,0.9927645404667718
0.6,20,Cohort 1 mean,0.01025834411316402
0.6,20,Cohort 2 mean,0.00957020647260253
0.6,20,Overall mean,0.00991427529288327
0.6,10,Cohort 1 mean,0.01195076638313289
0.6,10,Cohort 2 mean,0.0108083612475272
0.6,10,Overall mean,0.01137956381533004
0.6,30,Cohort 1 mean,0.01475952962726286
0.6,30,Cohort 2 mean,0.12765644332016068
0.6,30,Overall mean,0.07120798647371178
0.6,35,Cohort 1 mean,0.00709609326915092
0.6,35,Cohort 2 mean,0.00847187261781666
0.6,35,Overall mean,0.00778398294348379
0.6,45,Cohort 1 mean,0.3847692917569854
0.6,45,Cohort 2 mean,0.39759229815330777
0.6,45,Overall mean,0.39118079495514646
0.6,40,Cohort 1 mean,0.33587166135385615
0.6,40,Cohort 2 mean,0.18884435999099233
0.6,40,Overall mean,0.2623580106724243
0.6,70,Cohort 1 mean,0.9900508992528771
0.6,70,Cohort 2 mean,0.990344505605871
0.6,70,Overall mean,0.9901977024293744
0.6,50,Cohort 1 mean,0.827262413965719
0.6,50,Cohort 2 mean,0.8667253502530565
0.6,50,Overall mean,0.8469938821093874
0.6,60,Cohort 1 mean,0.9898098193830732
0.6,60,Cohort 2 mean,0.990865484082545
0.6,60,Overall mean,0.9903376517328096
0.6,10,Cohort 1 mean,0.01003997574157451
0.6,10,Cohort 2 mean,0.00701503713035118
0.6,10,Overall mean,0.00777127178315701
0.6,90,Cohort 1 mean,0.9941409022044766
0.6,90,Cohort 2 mean,0.9942138369201
0.6,90,Overall mean,0.9941773695622884
0.6,20,Cohort 1 mean,0.00461990691981451
0.6,20,Cohort 2 mean,0.00470964214968536
0.6,20,Overall mean,0.00468720834221764
0.6,80,Cohort 1 mean,0.99009499289957
0.6,80,Cohort 2 mean,0.9922132467352066
0.6,80,Overall mean,0.9911541198173884
0.6,35,Cohort 1 mean,0.00907319207813587
0.6,35,Cohort 2 mean,0.00709361420286196
0.6,35,Overall mean,0.00758850867168043
0.6,40,Cohort 1 mean,0.02077193591696137
0.6,40,Cohort 2 mean,0.09452312148531418
0.6,40,Overall mean,0.07608532509322598
0.6,45,Cohort 1 mean,0.00799480817786574
0.6,45,Cohort 2 mean,0.15041566148279076
0.6,45,Overall mean,0.11481044815655952
0.6,30,Cohort 1 mean,0.1751476511461743
0.6,30,Cohort 2 mean,0.13492928960352682
0.6,30,Overall mean,0.14498387998918869
0.6,60,Cohort 1 mean,0.9915892274335404
0.6,60,Cohort 2 mean,0.992991823854717
0.6,60,Overall mean,0.992641174749423
0.6,50,Cohort 1 mean,0.8862465331008357
0.6,50,Cohort 2 mean,0.872780692701705
0.6,50,Overall mean,0.8761471528014878
0.6,70,Cohort 1 mean,0.6844764352221142
0.6,70,Cohort 2 mean,0.9398136148742154
0.6,70,Overall mean,0.87597931996119
0.6,80,Cohort 1 mean,0.9921416410028144
0.6,80,Cohort 2 mean,0.9932341786143066
0.6,80,Overall mean,0.9929610442114336
0.6,90,Cohort 1 mean,0.9957779151914224
0.6,90,Cohort 2 mean,0.9932863519610944
0.6,90,Overall mean,0.9939092427686764
0.7,10,Cohort 1 mean,0.00691168778192964
0.7,10,Cohort 2 mean,0.00540669476337632
0.7,10,Overall mean,0.00653543952729131
0.7,20,Cohort 1 mean,0.00760563619801678
0.7,20,Cohort 2 mean,0.00561605454281371
0.7,20,Overall mean,0.00710824078421602
0.7,30,Cohort 1 mean,0.00952506574388429
0.7,30,Cohort 2 mean,0.00641318070082707
0.7,30,Overall mean,0.00874709448311998
0.7,35,Cohort 1 mean,0.00424401675382808
0.7,35,Cohort 2 mean,0.00835625108225665
0.7,35,Overall mean,0.00527207533593522
0.7,40,Cohort 1 mean,0.1186115748489442
0.7,40,Cohort 2 mean,0.3813700011293449
0.7,40,Overall mean,0.1843011814190443
0.7,50,Cohort 1 mean,0.00754952542157538
0.7,50,Cohort 2 mean,0.00802220067895955
0.7,50,Overall mean,0.00766769423592142
0.7,60,Cohort 1 mean,0.9912247463812426
0.7,60,Cohort 2 mean,0.9942910006553956
0.7,60,Overall mean,0.9919913099497808
0.7,45,Cohort 1 mean,0.5076053494923368
0.7,45,Cohort 2 mean,0.4153095723001555
0.7,45,Overall mean,0.4845314051942916
0.7,70,Cohort 1 mean,0.9936527017602628
0.7,70,Cohort 2 mean,0.9909034242594892
0.7,70,Overall mean,0.9929653823850696
0.7,80,Cohort 1 mean,0.9932699976219584
0.7,80,Cohort 2 mean,0.9929048167248088
0.7,80,Overall mean,0.9931787023976704
0.7,90,Cohort 1 mean,0.9933210790558624
0.7,90,Cohort 2 mean,0.9921274897765858
0.7,90,Overall mean,0.9930226817360432
0.7,20,Cohort 1 mean,0.00706956495146473
0.7,20,Cohort 2 mean,0.00967841725010397
0.7,20,Overall mean,0.00837399110078435
0.7,30,Cohort 1 mean,0.00921835214396979
0.7,30,Cohort 2 mean,0.00840542143669523
0.7,30,Overall mean,0.00881188679033251
0.7,10,Cohort 1 mean,0.0051465871257586
0.7,10,Cohort 2 mean,0.00638077064298708
0.7,10,Overall mean,0.00576367888437284
0.7,35,Cohort 1 mean,0.00851152185818673
0.7,35,Cohort 2 mean,0.00955156362821766
0.7,35,Overall mean,0.00903154274320219
0.7,40,Cohort 1 mean,0.11517205216708508
0.7,40,Cohort 2 mean,0.24307144376196027
0.7,40,Overall mean,0.1791217479645227
0.7,50,Cohort 1 mean,0.6155839729712221
0.7,50,Cohort 2 mean,0.7150277246910149
0.7,50,Overall mean,0.6653058488311185
0.7,45,Cohort 1 mean,0.43197059610501654
0.7,45,Cohort 2 mean,0.1211403701025466
0.7,45,Overall mean,0.27655548310378153
0.7,60,Cohort 1 mean,0.993902718025881
0.7,60,Cohort 2 mean,0.9932559524952336
0.7,60,Overall mean,0.9935793352605576
0.7,70,Cohort 1 mean,0.9920003517134276
0.7,70,Cohort 2 mean,0.9935835627908458
0.7,70,Overall mean,0.9927919572521368
0.7,80,Cohort 1 mean,0.9921146270750374
0.7,80,Cohort 2 mean,0.991570217876106
0.7,80,Overall mean,0.9918424224755716
0.7,90,Cohort 1 mean,0.993666578482267
0.7,90,Cohort 2 mean,0.992305703052564
0.7,90,Overall mean,0.9929861407674156
0.7,10,Cohort 1 mean,0.006991094040981
0.7,10,Cohort 2 mean,0.00540074093795686
0.7,10,Overall mean,0.00579832921371289
0.7,35,Cohort 1 mean,0.01016672370571764
0.7,35,Cohort 2 mean,0.00793064200785679
0.7,35,Overall mean,0.008489662432322
0.7,20,Cohort 1 mean,0.00394446385301333
0.7,20,Cohort 2 mean,0.00415088509968287
0.7,20,Overall mean,0.00409927978801549
0.7,30,Cohort 1 mean,0.00707184790730095
0.7,30,Cohort 2 mean,0.00448605230022005
0.7,30,Overall mean,0.00513250120199028
0.7,40,Cohort 1 mean,0.3506074447267716
0.7,40,Cohort 2 mean,0.07706353959773127
0.7,40,Overall mean,0.14544951587999128
0.7,45,Cohort 1 mean,0.17994700429527688
0.7,45,Cohort 2 mean,0.0752199009725269
0.7,45,Overall mean,0.1014016768032144
0.7,50,Cohort 1 mean,0.7573069832901316
0.7,50,Cohort 2 mean,0.6543427762409234
0.7,50,Overall mean,0.6800838280032255
0.7,60,Cohort 1 mean,0.9942307101836348
0.7,60,Cohort 2 mean,0.993467505621535
0.7,60,Overall mean,0.9936583067620598
0.7,70,Cohort 1 mean,0.9904398031279082
0.7,70,Cohort 2 mean,0.992467927874068
0.7,70,Overall mean,0.9919608966875282
0.7,90,Cohort 1 mean,0.9903304894182966
0.7,90,Cohort 2 mean,0.9910149871014582
0.7,90,Overall mean,0.9908438626806678
0.7,80,Cohort 1 mean,0.9975857488200016
0.7,80,Cohort 2 mean,0.9934505925999932
0.7,80,Overall mean,0.9944843816549952
0.8,10,Cohort 1 mean,0.00903592036801177
0.8,10,Cohort 2 mean,0.00877678004212134
0.8,10,Overall mean,0.00897113528653916
0.8,30,Cohort 1 mean,0.00658230760529393
0.8,30,Cohort 2 mean,0.00499429202051623
0.8,30,Overall mean,0.00618530370909951
0.8,20,Cohort 1 mean,0.00614290745088783
0.8,20,Cohort 2 mean,0.00803282666338409
0.8,20,Overall mean,0.00661538725401189
0.8,45,Cohort 1 mean,0.1363782208631324
0.8,45,Cohort 2 mean,0.20412416711772732
0.8,45,Overall mean,0.15331470742678116
0.8,40,Cohort 1 mean,0.17634785436809308
0.8,40,Cohort 2 mean,0.00664504718289482
0.8,40,Overall mean,0.13392215257179346
0.8,35,Cohort 1 mean,0.2473014245335288
0.8,35,Cohort 2 mean,0.12288328065595802
0.8,35,Overall mean,0.21619688856413605
0.8,50,Cohort 1 mean,0.00529876240918164
0.8,50,Cohort 2 mean,0.0060146695643205
0.8,50,Overall mean,0.00547773919796635
0.8,60,Cohort 1 mean,0.907106334560819
0.8,60,Cohort 2 mean,0.9788475029663026
0.8,60,Overall mean,0.9250416266621896
0.8,70,Cohort 1 mean,0.99329979908139
0.8,70,Cohort 2 mean,0.994601090808028
0.8,70,Overall mean,0.9936251220130496
0.8,80,Cohort 1 mean,0.9934626977825972
0.8,80,Cohort 2 mean,0.9939470699803412
0.8,80,Overall mean,0.9935837908320332
